recordKey,detailId,mediaId,segmentIndex,tcStart,tcEnd,startSeconds,endSeconds,segmentLabel,transcriptSnippet,personMentions,placeMentions,confidence,reviewedBy
771755bd-ed0a-5c25-7a99-f27d081a2ddb::9a45f480-f321-818e-7ea6-b0eac2d6e0e1,771755bd-ed0a-5c25-7a99-f27d081a2ddb,9a45f480-f321-818e-7ea6-b0eac2d6e0e1,1,00:00:00.000,00:01:44.000,0,104,full item,,,,,
7731fcdd-1c9a-a46f-7e7d-4ddfc8d3b3d9::b5c6a737-eb96-c30b-6307-790a859e4b12,7731fcdd-1c9a-a46f-7e7d-4ddfc8d3b3d9,b5c6a737-eb96-c30b-6307-790a859e4b12,1,00:00:00.000,00:01:02.000,0,62,full item,,,,,
775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e::4941584b-25e0-83ef-c0ee-c3c10d55fd09,775fbc6e-1ab5-b25f-9dab-d3e2b3e6803e,4941584b-25e0-83ef-c0ee-c3c10d55fd09,1,00:00:00.000,00:05:57.000,0,357,full item,,,,,
77824c86-aa30-b358-4e32-d60339990fa2::a19c4879-978c-de8b-deeb-4d4daae2e639,77824c86-aa30-b358-4e32-d60339990fa2,a19c4879-978c-de8b-deeb-4d4daae2e639,1,00:00:00.000,00:02:30.000,0,150,full item,,,,,
7823c84f-d6b0-097d-517d-a98e965b2aa6::e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,7823c84f-d6b0-097d-517d-a98e965b2aa6,e58071e1-0b5f-ba4e-40d3-e3f3ab6baa43,1,00:00:00.000,00:00:40.000,0,40,full item,,,,,
7833fb30-3f99-91a7-656e-7862751baf8d::2a14107b-592e-9473-d0fb-ce9a1c50aa14,7833fb30-3f99-91a7-656e-7862751baf8d,2a14107b-592e-9473-d0fb-ce9a1c50aa14,1,00:00:00.000,00:24:51.000,0,1491,full item,,,,,
78a16f96-1519-e4b7-e710-2d18bd201708::77e41943-2d08-1c14-0bc8-3245c3dea74b,78a16f96-1519-e4b7-e710-2d18bd201708,77e41943-2d08-1c14-0bc8-3245c3dea74b,1,00:00:00.000,00:00:57.000,0,57,full item,,,,,
7913d8e5-1f2f-8dd7-4892-52230bc2b4ce::fb6925d6-6f03-194d-31ca-aeab5ee29b43,7913d8e5-1f2f-8dd7-4892-52230bc2b4ce,fb6925d6-6f03-194d-31ca-aeab5ee29b43,1,00:00:00.000,00:01:21.000,0,81,full item,,,,,
795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b::6bbe11db-189f-ae69-27fe-d0e2b430ea20,795f9da9-9b26-67f6-cc5d-3cd1c6d13f2b,6bbe11db-189f-ae69-27fe-d0e2b430ea20,1,00:00:00.000,00:06:39.000,0,399,full item,,,,,
7962dca7-9db6-db2e-e201-2e687cd5d11d::ce725413-6939-4a5b-86dc-ca3b89793932,7962dca7-9db6-db2e-e201-2e687cd5d11d,ce725413-6939-4a5b-86dc-ca3b89793932,1,00:00:00.000,00:00:16.000,0,16,full item,,,,,
7970103d-085d-1d4d-a7fd-2d4861b907c6::e3cf9e93-fd5c-b11b-59cb-c76e454ec892,7970103d-085d-1d4d-a7fd-2d4861b907c6,e3cf9e93-fd5c-b11b-59cb-c76e454ec892,1,00:00:00.000,00:02:17.000,0,137,full item,,,,,
7a2bc972-ffae-77d3-1f16-3da5a0070eab::71a1882d-ec8a-c799-dbbe-6d8c0b674921,7a2bc972-ffae-77d3-1f16-3da5a0070eab,71a1882d-ec8a-c799-dbbe-6d8c0b674921,1,00:00:00.000,00:01:26.000,0,86,full item,,,,,
7a45910c-7f91-956f-f1b5-ca875f14d5b5::bf483be4-5a77-5fac-cd90-c160af7651f6,7a45910c-7f91-956f-f1b5-ca875f14d5b5,bf483be4-5a77-5fac-cd90-c160af7651f6,1,00:00:00.000,00:01:43.000,0,103,full item,,,,,
7a5d37c4-1f4b-7327-ae6e-9038a398b857::b846ba08-73c5-c539-8e9c-4f0b1444adcd,7a5d37c4-1f4b-7327-ae6e-9038a398b857,b846ba08-73c5-c539-8e9c-4f0b1444adcd,1,00:00:00.000,00:18:34.000,0,1114,full item,,,,,
7aa86eae-77f6-e21d-318c-ba5f58a957f9::0dc79cab-279a-fded-4655-7b086505fa11,7aa86eae-77f6-e21d-318c-ba5f58a957f9,0dc79cab-279a-fded-4655-7b086505fa11,1,00:00:00.000,00:00:32.000,0,32,full item,,,,,
7af219d5-d4a4-4be6-8d7d-c05cdabb814a::3105bcf3-8871-c0c0-c0e6-2414c3e83500,7af219d5-d4a4-4be6-8d7d-c05cdabb814a,3105bcf3-8871-c0c0-c0e6-2414c3e83500,1,00:00:00.000,00:01:37.000,0,97,full item,,,,,
7b298dd3-e39d-d77b-85af-f699af1537d1::debc5714-79c7-f2e1-61a1-6ebf71977489,7b298dd3-e39d-d77b-85af-f699af1537d1,debc5714-79c7-f2e1-61a1-6ebf71977489,1,00:00:00.000,00:50:02.000,0,3002,full item,,,,,
7b7aed18-0a41-0f75-0ffc-3926242cd0ed::b92b7cd7-62f8-f1b4-555b-fa11afbef391,7b7aed18-0a41-0f75-0ffc-3926242cd0ed,b92b7cd7-62f8-f1b4-555b-fa11afbef391,1,00:00:00.000,00:04:44.000,0,284,full item,,,,,
7b8e438a-514f-42ae-18b1-df25be15e513::43e55266-aa80-b7bd-31c9-43833dd81cad,7b8e438a-514f-42ae-18b1-df25be15e513,43e55266-aa80-b7bd-31c9-43833dd81cad,1,00:00:00.000,00:13:12.000,0,792,full item,,,,,
7c6c7a72-5da1-452b-166a-9fa74322606e::83e858ce-b11b-07eb-dfe4-a1909730be85,7c6c7a72-5da1-452b-166a-9fa74322606e,83e858ce-b11b-07eb-dfe4-a1909730be85,1,00:00:00.000,00:05:42.000,0,342,full item,,,,,
7c76a1e6-fe68-9efe-2913-6624a88871df::a1dd9286-c51a-8107-f223-a54a5b96c8d5,7c76a1e6-fe68-9efe-2913-6624a88871df,a1dd9286-c51a-8107-f223-a54a5b96c8d5,1,00:00:00.000,00:01:06.000,0,66,full item,,,,,
7caaa442-c825-2854-aaeb-ca0a24b8ba6e::bf9ce6b4-6636-c3f9-45a3-86764cc4899b,7caaa442-c825-2854-aaeb-ca0a24b8ba6e,bf9ce6b4-6636-c3f9-45a3-86764cc4899b,1,00:00:00.000,00:11:53.000,0,713,full item,,,,,
7d04efb8-4e9f-7163-9141-b2813095f557::f5b373d6-66de-5787-6abe-51d27c5343e4,7d04efb8-4e9f-7163-9141-b2813095f557,f5b373d6-66de-5787-6abe-51d27c5343e4,1,00:00:00.000,00:01:42.000,0,102,full item,,,,,
7d2d9993-6481-fede-5ca6-7c7246a8bf4b::a00038eb-c551-a428-8eb1-1762b6121e58,7d2d9993-6481-fede-5ca6-7c7246a8bf4b,a00038eb-c551-a428-8eb1-1762b6121e58,1,00:00:00.000,00:05:55.000,0,355,full item,,,,,
7d7b1f75-f3da-73d5-9212-b7d13913e3c9::ada2f1db-67c5-913f-053c-5b63edd27f89,7d7b1f75-f3da-73d5-9212-b7d13913e3c9,ada2f1db-67c5-913f-053c-5b63edd27f89,1,00:00:00.000,00:01:21.000,0,81,full item,,,,,
7ddfd693-0255-c982-7b5e-a29977fe2f95::2a3872a6-443d-cb5b-8f33-53ac393f9f6e,7ddfd693-0255-c982-7b5e-a29977fe2f95,2a3872a6-443d-cb5b-8f33-53ac393f9f6e,1,00:00:00.000,00:01:02.000,0,62,full item,,,,,
7e472d10-6f09-c88a-97d5-e206b14e1504::4e6a01c6-fbc8-4043-6645-9699a9882737,7e472d10-6f09-c88a-97d5-e206b14e1504,4e6a01c6-fbc8-4043-6645-9699a9882737,1,00:00:00.000,00:00:21.000,0,21,full item,,,,,
7e83acc1-dced-ed81-1a44-582515652364::e7df4532-6878-b623-59ac-e7667b009735,7e83acc1-dced-ed81-1a44-582515652364,e7df4532-6878-b623-59ac-e7667b009735,1,00:00:00.000,00:22:08.000,0,1328,full item,,,,,
7f035651-aff2-6053-cd2d-a4b274a068c8::d46e906d-53b7-3536-500c-874899ac64c0,7f035651-aff2-6053-cd2d-a4b274a068c8,d46e906d-53b7-3536-500c-874899ac64c0,1,00:00:00.000,00:01:34.000,0,94,full item,,,,,
7f3cb6be-d096-a589-23b4-736620f50f92::5cb3599b-2325-8f03-0f27-2dc2cb9f8df0,7f3cb6be-d096-a589-23b4-736620f50f92,5cb3599b-2325-8f03-0f27-2dc2cb9f8df0,1,00:00:00.000,00:06:11.000,0,371,full item,,,,,
7fa77e7d-044d-c7a1-929a-bdd2dfa41dde::5ee9a983-bdff-d8fe-7cde-e25b1c62aefe,7fa77e7d-044d-c7a1-929a-bdd2dfa41dde,5ee9a983-bdff-d8fe-7cde-e25b1c62aefe,1,00:00:00.000,00:00:39.000,0,39,full item,,,,,
804ed52a-64f5-0d8d-d684-5c9539bfe824::871f079e-c752-e59f-26fc-2d1adbf7682c,804ed52a-64f5-0d8d-d684-5c9539bfe824,871f079e-c752-e59f-26fc-2d1adbf7682c,1,00:00:00.000,00:14:12.000,0,852,full item,,,,,
80bd354e-04ed-16f0-84d3-f1755ae09a0a::ce15bcd5-7ab5-a2da-7507-d87c79bdc9ca,80bd354e-04ed-16f0-84d3-f1755ae09a0a,ce15bcd5-7ab5-a2da-7507-d87c79bdc9ca,1,00:00:00.000,00:02:21.000,0,141,full item,,,,,
80cbd0c5-255e-7a0e-18e1-df545d4be654::97591e18-2d8c-5641-dfec-c6cfbb3424fa,80cbd0c5-255e-7a0e-18e1-df545d4be654,97591e18-2d8c-5641-dfec-c6cfbb3424fa,1,00:00:00.000,00:01:10.000,0,70,full item,,,,,
819e7183-f1ff-6d5f-e414-356c1437415d::6c07a0ef-1956-a764-b624-f876b7dc847c,819e7183-f1ff-6d5f-e414-356c1437415d,6c07a0ef-1956-a764-b624-f876b7dc847c,1,00:00:00.000,00:04:23.000,0,263,full item,,,,,
81d8bad5-2560-faaa-62b2-a93702d5d8b5::b793fa91-c31e-3bb9-2726-f8824665dd71,81d8bad5-2560-faaa-62b2-a93702d5d8b5,b793fa91-c31e-3bb9-2726-f8824665dd71,1,00:00:00.000,00:15:21.000,0,921,full item,,,,,
8298e416-80e4-bb01-b611-60cc5193317e::4932d12b-8bd3-b997-9ec5-bada6ba79743,8298e416-80e4-bb01-b611-60cc5193317e,4932d12b-8bd3-b997-9ec5-bada6ba79743,1,00:00:00.000,00:00:32.000,0,32,full item,,,,,
82d05932-8c86-d30d-9f24-9f65c44baf8d::835ff598-3d0c-ce1b-bab6-2c8d1d970c81,82d05932-8c86-d30d-9f24-9f65c44baf8d,835ff598-3d0c-ce1b-bab6-2c8d1d970c81,1,00:00:00.000,00:02:17.000,0,137,full item,,,,,
83456f87-6b61-aa17-effc-3b4f8b662277::5132ac7d-6bdf-30d9-709c-092f73b5741e,83456f87-6b61-aa17-effc-3b4f8b662277,5132ac7d-6bdf-30d9-709c-092f73b5741e,1,00:00:00.000,00:17:10.000,0,1030,full item,,,,,
836e2495-e67e-9fe3-a18f-e0fa876d8f05::94cf1ebc-f977-5531-c8ea-d76910dcebbd,836e2495-e67e-9fe3-a18f-e0fa876d8f05,94cf1ebc-f977-5531-c8ea-d76910dcebbd,1,00:00:00.000,00:02:20.000,0,140,full item,,,,,
83e8b160-d214-5a99-24a5-5b68e2e30dc9::a2b12ee3-ba40-8ed1-ec7c-8df8bc4e63c9,83e8b160-d214-5a99-24a5-5b68e2e30dc9,a2b12ee3-ba40-8ed1-ec7c-8df8bc4e63c9,1,00:00:00.000,00:54:00.000,0,3240,full item,,,,,
840169fe-6d6b-546f-7e35-df8551129fa6::dc1206f4-926d-8e5f-3487-fa528d46a703,840169fe-6d6b-546f-7e35-df8551129fa6,dc1206f4-926d-8e5f-3487-fa528d46a703,1,00:00:00.000,00:00:35.000,0,35,full item,,,,,
8570b876-ac9c-6bfe-a0ea-515122396d9c::150f2def-ef04-f30c-a23d-30e4fc30f330,8570b876-ac9c-6bfe-a0ea-515122396d9c,150f2def-ef04-f30c-a23d-30e4fc30f330,1,00:00:00.000,00:02:04.000,0,124,full item,,,,,
86491c10-4df8-f23b-8c84-b1016359e200::edc3fdb7-9970-d8bc-860a-4e860198d0ce,86491c10-4df8-f23b-8c84-b1016359e200,edc3fdb7-9970-d8bc-860a-4e860198d0ce,1,00:00:00.000,00:01:20.000,0,80,full item,,,,,
8664d55e-5ae7-7559-be52-e38b7167c539::f7ddec90-1ee0-261d-325c-74bcc66f2e0a,8664d55e-5ae7-7559-be52-e38b7167c539,f7ddec90-1ee0-261d-325c-74bcc66f2e0a,1,00:00:00.000,00:02:31.000,0,151,full item,,,,,
867c1cfd-11f4-4bbe-77c8-0170fea0e7b4::6bbfbd6b-8b93-2922-600b-994059ef0f5d,867c1cfd-11f4-4bbe-77c8-0170fea0e7b4,6bbfbd6b-8b93-2922-600b-994059ef0f5d,1,00:00:00.000,00:13:41.000,0,821,full item,,,,,
868254d4-564c-78ef-a180-b75bea5039c2::80686442-d076-7207-dd8b-4fbd6f0859f4,868254d4-564c-78ef-a180-b75bea5039c2,80686442-d076-7207-dd8b-4fbd6f0859f4,1,00:00:00.000,00:00:45.000,0,45.14,full item,,,,,
86b62b7c-82df-ddce-8d1b-fd79544defc5::d64e4189-90a4-7267-66a2-898523d08f6b,86b62b7c-82df-ddce-8d1b-fd79544defc5,d64e4189-90a4-7267-66a2-898523d08f6b,1,00:00:00.000,00:01:27.000,0,87,full item,,,,,
86faa212-60b7-9998-acce-c810c57a20b7::bc8b5981-ddd6-e77c-4c6f-dba49e46c3cc,86faa212-60b7-9998-acce-c810c57a20b7,bc8b5981-ddd6-e77c-4c6f-dba49e46c3cc,1,00:00:00.000,00:01:00.000,0,60,full item,,,,,
8739ceca-3d35-f1ef-b1e1-12e0be8b9c6f::aaacef68-2809-2429-6666-eb7e45092420,8739ceca-3d35-f1ef-b1e1-12e0be8b9c6f,aaacef68-2809-2429-6666-eb7e45092420,1,00:00:00.000,00:08:25.000,0,505,full item,,,,,
87b358c6-e8fd-ae13-b107-54df821b1b31::a367d583-7d91-73af-57d9-205fc6d2a14c,87b358c6-e8fd-ae13-b107-54df821b1b31,a367d583-7d91-73af-57d9-205fc6d2a14c,1,00:00:00.000,00:29:50.000,0,1790,full item,,,,,
88126414-786a-833c-ddeb-82c8d637ca27::f5583fb5-c7dc-72b6-d91d-8768e558639b,88126414-786a-833c-ddeb-82c8d637ca27,f5583fb5-c7dc-72b6-d91d-8768e558639b,1,00:00:00.000,00:14:34.000,0,874,full item,,,,,
884e2707-9602-b0ad-7771-5ea3315e96cf::92b2f0d4-04d4-bb1b-8b57-1d438cddf5ff,884e2707-9602-b0ad-7771-5ea3315e96cf,92b2f0d4-04d4-bb1b-8b57-1d438cddf5ff,1,00:00:00.000,00:02:39.000,0,159,full item,,,,,
88dfd075-1f0f-c466-c88f-ad6529fe43b1::8954e603-6e3a-8043-a784-0d343e5202d5,88dfd075-1f0f-c466-c88f-ad6529fe43b1,8954e603-6e3a-8043-a784-0d343e5202d5,1,00:00:00.000,00:00:40.000,0,40,full item,,,,,
892e43b4-a8f1-9fcd-fd6d-3449ee4881f1::4e02055c-435f-2bf6-b801-b210a17258ce,892e43b4-a8f1-9fcd-fd6d-3449ee4881f1,4e02055c-435f-2bf6-b801-b210a17258ce,1,00:00:00.000,00:02:14.000,0,134,full item,,,,,
89707caf-3ae9-ac8d-de25-38193096fc3e::1bea1d0c-1ad4-0ba9-c041-e5537ad93c2d,89707caf-3ae9-ac8d-de25-38193096fc3e,1bea1d0c-1ad4-0ba9-c041-e5537ad93c2d,1,00:00:00.000,00:30:40.000,0,1840,full item,,,,,
89db966d-c00a-9df6-a503-fd4af6a2ebad::0b1b0f71-76c1-e9c8-1a23-600d7fa0dec1,89db966d-c00a-9df6-a503-fd4af6a2ebad,0b1b0f71-76c1-e9c8-1a23-600d7fa0dec1,1,00:00:00.000,00:01:56.000,0,116,full item,,,,,
8a12f882-adf8-02fe-1fe6-c47938240a16::e44a425b-94a5-ba05-368b-d861f170991e,8a12f882-adf8-02fe-1fe6-c47938240a16,e44a425b-94a5-ba05-368b-d861f170991e,1,00:00:00.000,00:12:43.000,0,763,full item,,,,,
8a3ae2f1-a0dc-6f2c-13cf-ae5d4475fa58::6afb87ef-fb49-c9e4-9099-3f5221ddde11,8a3ae2f1-a0dc-6f2c-13cf-ae5d4475fa58,6afb87ef-fb49-c9e4-9099-3f5221ddde11,1,00:00:00.000,00:05:11.000,0,311,full item,,,,,
8a6be089-d7cb-3f07-2a1f-dd943ac0fa57::f3765da2-bfaf-1dc2-637a-a02663332399,8a6be089-d7cb-3f07-2a1f-dd943ac0fa57,f3765da2-bfaf-1dc2-637a-a02663332399,1,00:00:00.000,00:01:55.000,0,115,full item,,,,,
8a791570-0e2d-ee24-3d92-9df1255da714::451b493f-7bc6-a7ba-7107-1c594b02c72b,8a791570-0e2d-ee24-3d92-9df1255da714,451b493f-7bc6-a7ba-7107-1c594b02c72b,1,00:00:00.000,00:53:37.000,0,3217,full item,,,,,
8abb9dfc-fc5d-1c8c-6cfe-c4b0e8ba1bdb::2ac7eabc-a7c4-2764-5bc1-0bb7a863c1fa,8abb9dfc-fc5d-1c8c-6cfe-c4b0e8ba1bdb,2ac7eabc-a7c4-2764-5bc1-0bb7a863c1fa,1,00:00:00.000,00:06:28.000,0,388,full item,,,,,
8ae8b00e-a280-295a-44fa-91346dfa9b63::a94209d8-4a01-ca1f-f647-4ab8bb82bd1f,8ae8b00e-a280-295a-44fa-91346dfa9b63,a94209d8-4a01-ca1f-f647-4ab8bb82bd1f,1,00:00:00.000,00:17:08.000,0,1028,full item,,,,,
8b1b3906-bf41-ab41-20c3-0d4835f70dd8::85b7f8f4-71ea-e88f-9981-ef8090ef07ba,8b1b3906-bf41-ab41-20c3-0d4835f70dd8,85b7f8f4-71ea-e88f-9981-ef8090ef07ba,1,00:00:00.000,00:02:27.000,0,147,full item,,,,,
8b7d6f78-4710-9544-b4b3-d01e0e8aac38::e15550a6-9e9f-742d-7202-28405802019b,8b7d6f78-4710-9544-b4b3-d01e0e8aac38,e15550a6-9e9f-742d-7202-28405802019b,1,00:00:00.000,00:01:45.000,0,105,full item,,,,,
8bad39eb-05a1-833d-0fa1-28cdfce1702b::497d60db-8ca3-83fa-32c9-9e12d3c39ce4,8bad39eb-05a1-833d-0fa1-28cdfce1702b,497d60db-8ca3-83fa-32c9-9e12d3c39ce4,1,00:00:00.000,00:03:10.000,0,190,full item,,,,,
8c05a113-e375-f7d7-12f1-d203a2569620::c5832e8e-c819-85ef-7260-683cedbe677d,8c05a113-e375-f7d7-12f1-d203a2569620,c5832e8e-c819-85ef-7260-683cedbe677d,1,00:00:00.000,00:03:45.000,0,225,full item,,,,,
8c1c59ae-657c-2368-1e7c-c25a5448a384::3bd11ce1-ee9f-d8b4-f440-19dfe2849878,8c1c59ae-657c-2368-1e7c-c25a5448a384,3bd11ce1-ee9f-d8b4-f440-19dfe2849878,1,00:00:00.000,00:00:56.000,0,56,full item,,,,,
8cfacdda-277f-7581-ded7-bb67c08c7965::1e4be0e8-b744-0f9f-6f66-c8149928197a,8cfacdda-277f-7581-ded7-bb67c08c7965,1e4be0e8-b744-0f9f-6f66-c8149928197a,1,00:00:00.000,00:19:20.000,0,1160,full item,,,,,
8d6e83dc-824c-2874-a873-bba24d851f1e::0b51be66-3d3f-44fe-d61c-05fa724747cb,8d6e83dc-824c-2874-a873-bba24d851f1e,0b51be66-3d3f-44fe-d61c-05fa724747cb,1,00:00:00.000,00:02:32.000,0,152,full item,,,,,
8d7a05af-bd51-8e44-476b-52e3db8f1b46::0f887772-e931-9d63-2c84-b386b2902618,8d7a05af-bd51-8e44-476b-52e3db8f1b46,0f887772-e931-9d63-2c84-b386b2902618,1,00:00:00.000,00:01:32.000,0,92,full item,,,,,
8d941ede-23cd-cd4e-9ac7-ba6fe364e686::05449583-2ea6-fa16-860d-6efad743e192,8d941ede-23cd-cd4e-9ac7-ba6fe364e686,05449583-2ea6-fa16-860d-6efad743e192,1,00:00:00.000,00:03:09.000,0,189,full item,,,,,
8da629fa-4609-f21b-a100-c650a90c8639::00cc6c97-cb3f-401b-9b2d-edb13f39a830,8da629fa-4609-f21b-a100-c650a90c8639,00cc6c97-cb3f-401b-9b2d-edb13f39a830,1,00:00:00.000,00:00:46.000,0,46,full item,,,,,
8e6b964b-8989-bf20-9745-8ec16e8c0f2e::e94ff213-e5c2-3f6d-cc4e-cf349ee948fd,8e6b964b-8989-bf20-9745-8ec16e8c0f2e,e94ff213-e5c2-3f6d-cc4e-cf349ee948fd,1,00:00:00.000,00:02:06.000,0,126,full item,,,,,
8e82d48b-ad43-3980-2baf-51c76ddb12db::d4de7999-53d2-06e2-ce32-88ad9f68b465,8e82d48b-ad43-3980-2baf-51c76ddb12db,d4de7999-53d2-06e2-ce32-88ad9f68b465,1,00:00:00.000,00:03:43.000,0,223,full item,,,,,
8eb6c983-ce7d-f29f-1cd8-94c23d58a266::68b1edcb-89c6-b237-eea1-db6dba77abaa,8eb6c983-ce7d-f29f-1cd8-94c23d58a266,68b1edcb-89c6-b237-eea1-db6dba77abaa,1,00:00:00.000,00:03:07.000,0,187,full item,,,,,
8eca6704-959a-4d41-94d2-1f7aec094a8a::c4542303-6f57-1fd3-e2e4-4d485ebddc6a,8eca6704-959a-4d41-94d2-1f7aec094a8a,c4542303-6f57-1fd3-e2e4-4d485ebddc6a,1,00:00:00.000,00:00:49.000,0,49,full item,,,,,
8ef62e0a-49a9-7a60-1df9-0bc3325ebb61::9018b938-1ab8-51f3-e60d-0ae80b90d73f,8ef62e0a-49a9-7a60-1df9-0bc3325ebb61,9018b938-1ab8-51f3-e60d-0ae80b90d73f,1,00:00:00.000,00:00:51.000,0,51,full item,,,,,
8f59964e-5704-9096-bb48-f000ccefb1f5::f2755b83-74aa-3cbb-75c8-47432dd7627f,8f59964e-5704-9096-bb48-f000ccefb1f5,f2755b83-74aa-3cbb-75c8-47432dd7627f,1,00:00:00.000,00:10:07.000,0,607,full item,,,,,
8f8d9f50-4e16-59dd-f742-888dcd202fce::e92bbf71-1dae-9626-cae6-9c08afd3a573,8f8d9f50-4e16-59dd-f742-888dcd202fce,e92bbf71-1dae-9626-cae6-9c08afd3a573,1,00:00:00.000,00:02:22.000,0,142,full item,,,,,
8fab8232-83fe-6115-c2c0-9df0ab240a59::b3f792cb-f8ab-823e-8ad7-5ca084de3312,8fab8232-83fe-6115-c2c0-9df0ab240a59,b3f792cb-f8ab-823e-8ad7-5ca084de3312,1,00:00:00.000,00:01:13.000,0,73,full item,,,,,
90164888-d552-cddf-2f80-3e58934c653d::78acfcc9-0ad1-eb43-dd7d-7b103bf2d861,90164888-d552-cddf-2f80-3e58934c653d,78acfcc9-0ad1-eb43-dd7d-7b103bf2d861,1,00:00:00.000,00:23:21.000,0,1401,full item,,,,,
901de0bc-d4e6-700c-07ac-e7a291855504::5a2d0f5f-4987-4f34-4d95-b9bb8f691644,901de0bc-d4e6-700c-07ac-e7a291855504,5a2d0f5f-4987-4f34-4d95-b9bb8f691644,1,00:00:00.000,00:01:34.000,0,94,full item,,,,,
905b4e23-87e4-eb20-6f77-b5e1696b5682::5ca810df-40ef-5283-07d9-f24c21ec1abb,905b4e23-87e4-eb20-6f77-b5e1696b5682,5ca810df-40ef-5283-07d9-f24c21ec1abb,1,00:00:00.000,00:34:20.000,0,2060,full item,,,,,
90bc96c8-85b9-f009-c636-eacfba9d65f3::103c5e97-64bb-e00d-941b-1a9c817c0160,90bc96c8-85b9-f009-c636-eacfba9d65f3,103c5e97-64bb-e00d-941b-1a9c817c0160,1,00:00:00.000,00:21:26.000,0,1286,full item,,,,,
91020ea2-f674-6ba6-aac4-61280b6c1248::7c46471c-5e9f-6dab-5579-81c02a129ac3,91020ea2-f674-6ba6-aac4-61280b6c1248,7c46471c-5e9f-6dab-5579-81c02a129ac3,1,00:00:00.000,00:01:32.000,0,92,full item,,,,,
91175893-66f5-7289-7be1-0012362af9aa::6f76a89d-6d36-3460-8454-c64cc9ae12e7,91175893-66f5-7289-7be1-0012362af9aa,6f76a89d-6d36-3460-8454-c64cc9ae12e7,1,00:00:00.000,00:01:09.000,0,69,full item,,,,,
91939922-2f17-1e75-8f91-a77701104667::afaeee2d-5a39-4dee-a4ff-8d35adf4579b,91939922-2f17-1e75-8f91-a77701104667,afaeee2d-5a39-4dee-a4ff-8d35adf4579b,1,00:00:00.000,00:01:26.000,0,86,full item,,,,,
91edfe6a-3c13-ccbe-d86a-5abf3f28302b::9f2043ee-a06e-d31f-3d26-c0af907448c6,91edfe6a-3c13-ccbe-d86a-5abf3f28302b,9f2043ee-a06e-d31f-3d26-c0af907448c6,1,00:00:00.000,00:06:48.000,0,408,full item,,,,,
923ef529-a2c3-82ac-dda7-7b231eec5e4b::9782c588-ed51-a537-8a67-2df2750a0bd7,923ef529-a2c3-82ac-dda7-7b231eec5e4b,9782c588-ed51-a537-8a67-2df2750a0bd7,1,00:00:00.000,00:11:47.000,0,707,full item,,,,,
92429e69-c108-f6b3-c53c-109a19d3ee6a::049aa2fb-7fd9-b41a-fc2e-d780030ef864,92429e69-c108-f6b3-c53c-109a19d3ee6a,049aa2fb-7fd9-b41a-fc2e-d780030ef864,1,00:00:00.000,00:02:08.000,0,128,full item,,,,,
929d0af8-98a1-2f18-2cde-34c43995c9b3::5a0b4574-0e8b-e93f-6dc6-bdb8b523c2a1,929d0af8-98a1-2f18-2cde-34c43995c9b3,5a0b4574-0e8b-e93f-6dc6-bdb8b523c2a1,1,00:00:00.000,00:01:42.000,0,102,full item,,,,,
92c1d4ba-86d2-f507-c817-71c7bfe24265::13bc63f7-708c-acbd-215b-92171d7ffbe1,92c1d4ba-86d2-f507-c817-71c7bfe24265,13bc63f7-708c-acbd-215b-92171d7ffbe1,1,00:00:00.000,00:01:19.000,0,79,full item,,,,,
93701efb-a15c-0fd8-338a-5887c657c9a8::5a464e87-a7f4-a07d-ff29-7d1c8515ebbb,93701efb-a15c-0fd8-338a-5887c657c9a8,5a464e87-a7f4-a07d-ff29-7d1c8515ebbb,1,00:00:00.000,00:01:54.000,0,114,full item,,,,,
93bdd968-a5ab-64f6-8d6e-287b09c84e4c::c7df2d32-13f9-091e-a66d-c8609d743845,93bdd968-a5ab-64f6-8d6e-287b09c84e4c,c7df2d32-13f9-091e-a66d-c8609d743845,1,00:00:00.000,00:49:12.000,0,2952,full item,,,,,
93d49401-d978-8db1-1327-c7597cbc7713::88af433f-497f-1fdf-953b-d6b1379dcd21,93d49401-d978-8db1-1327-c7597cbc7713,88af433f-497f-1fdf-953b-d6b1379dcd21,1,00:00:00.000,00:00:51.000,0,51,full item,,,,,
94beb31c-f2a4-e4f7-32bc-ae9b210c5692::b9c8833e-85c9-541b-6169-a06bee22c6cb,94beb31c-f2a4-e4f7-32bc-ae9b210c5692,b9c8833e-85c9-541b-6169-a06bee22c6cb,1,00:00:00.000,00:04:21.000,0,261,full item,,,,,
955e3fcf-c2a5-700d-7868-1d891f7e553b::e813cdae-2af5-6510-ec28-7bad4eab489d,955e3fcf-c2a5-700d-7868-1d891f7e553b,e813cdae-2af5-6510-ec28-7bad4eab489d,1,00:00:00.000,00:29:34.000,0,1774,full item,,,,,
9596e72c-4fd2-e53a-9d4b-30611029dace::33a522c9-d15b-3ce9-7931-c00ff9ff06d6,9596e72c-4fd2-e53a-9d4b-30611029dace,33a522c9-d15b-3ce9-7931-c00ff9ff06d6,1,00:00:00.000,00:02:51.000,0,171,full item,,,,,
95fa9da6-1f88-4147-aa05-814436f56bec::beceba44-a9b5-c641-5a6d-33c8ebeb61c4,95fa9da6-1f88-4147-aa05-814436f56bec,beceba44-a9b5-c641-5a6d-33c8ebeb61c4,1,00:00:00.000,00:00:58.000,0,58,full item,,,,,
